""TranscriptID" "ctrl1_sorted" "ctrl2_sorted" "ctrl3_sorted" "de1_sorted" "de2_sorted" "de3_sorted"
"ENST00000249209.8" 0 2.20303 1.11763 0 0 0
"ENST00000249269.9" 88.33583 123.40384 87.28291 210.14479 263.87991 156.57594
"ENST00000249289.5" 552.67557 294.61837 632.8798 1032.41117 769.66125 1857.25
"ENST00000249299.7" 86 56.94799 53 50 101 30
"ENST00000249330.3" 3 9 5 3 1 2
"ENST00000249344.7" 9 21 22 33 16.89629 9
"ENST00000249356.4" 34 39 59 45 49 15
"ENST00000249363.4" 5 3 2 8 5 8
"ENST00000249364.9" 356.35758 230.25129 224.18333 199.00996 214.62565 183.80261
"ENST00000249373.8" 0 0 0 0 4 0.5
"ENST00000249377.4" 0 2 3.6 0 0 0
"ENST00000249396.12" 32.94118 31 38 12.05127 45.83333 33.98678
"ENST00000249442.11" 28.63158 22.75 39.10345 2.93333 10.875 9.33333
"ENST00000249499.8" 0 0 0 0 0 3
"ENST00000249601.9" 2 0 2 0 10 1
"ENST00000249636.11" 33 12 20 12 17 0
"ENST00000249647.8" 36.14286 71.53333 19.5 103.91549 83.23512 60.99894
"ENST00000249700.9" 23 18 22 20 16 7
"ENST00000249749.7" 6 8 12 17 5 6
"ENST00000249776.13" 6 25 7 5.99324 10 7.5
"ENST00000249786.9" 584.3862 669.12437 568.81989 523.66103 377.25981 581.79082
"ENST00000249806.11" 2 3.75 6 1.5 0.5 11
"ENST00000249822.9" 175.52811 179.15747 134.37422 459.22504 313.2527 341.61974
"ENST00000249837.7" 2 3.43537 0 23.37594 0 10.23441
"ENST00000249842.8" 35.33333 89.14286 30 23 0 16.42857
"ENST00000249861.9" 1 1 2 0 3 3
"ENST00000249883.10" 19 21 12 46 20 11
"ENST00000249887.3" 9 1 14 4 18 26
"ENST00000249910.5" 10 2 16.01383 12.25076 7.49273 10
"ENST00000249923.7" 47 22.22222 27 5.42857 22.14286 40.8
"ENST00000250024.9" 0 0 3 1 0 0
"ENST00000250055.3" 6 5 6.55936 10 3 19
"ENST00000250076.8" 0 0 0 0 0.33333 6
"ENST00000250092.11" 123.73737 19.95 82.46269 60.0625 79.86885 61
"ENST00000250101.10" 161 111.84854 69 29.72956 33.0802 13.62903
"ENST00000250111.9" 38 27 40 81 32 51
"ENST00000250113.12" 5.5 8.5 6 23 10 8
"ENST00000250124.11" 17.0625 23 20.29412 26.43382 13.125 11.45455
"ENST00000250160.11" 4 2 4 3 5 2
"ENST00000250237.10" 9.94542 7.19249 11.88622 8.74368 14.82853 10.61702
"ENST00000250263.8" 3 0 2 4 1 1
"ENST00000250340.9" 37 44 47 56 26 13
"ENST00000250360.8" 0 4 1 0 3 3
"ENST00000250373.9" 6.70842 2 13 0.5 10.83333 7.8035
"ENST00000250377.11" 0 1.71765 4.44165 0 0 1.51108
"ENST00000250405.10" 18.85714 17 21 0 19.5 9.5
"ENST00000250416.9" 1.38263 0 7.33443 14.43125 13.43838 2.95155
"ENST00000250448.5" 2 0 1 0 0 1
"ENST00000250454.8" 33.38805 31.93939 23 21 29 32
"ENST00000250457.9" 9.06667 8.75 8.72727 11 8 4
"ENST00000250489.9" 14.59279 8.8502 15.88959 3 5 19
"ENST00000250495.10" 312.77439 381.09721 341.10284 260.27283 287.32859 266.93958
"ENST00000250498.9" 177 300 186 132 219 165
"ENST00000250535.5" 9 5 16 12 14 17
"ENST00000250559.14" 30.4 20.80102 36.31034 86.27273 35.76667 112
"ENST00000250617.7" 6.33333 0 2 24 16 0
"ENST00000250699.2" 1 3 0 0 0 0
"ENST00000250784.13" 310 206.40304 173.61895 166.90909 161.9346 261
"ENST00000250894.8" 10.06754 4.37519 12.66202 12.75648 0 15.99178
"ENST00000250896.9" 35.49326 37.52141 45.57792 4.61101 35.26528 9.464
"ENST00000250916.6" 6 9 7 20 3 25
"ENST00000250930.7" 0 0 0 0 4.66667 2.42857
"ENST00000251020.9" 3 3 2 0 2 1
"ENST00000251038.10" 32 16.63432 13.66619 22.32903 40.72727 11.7
"ENST00000251047.6" 70 37 18 31 45 44
"ENST00000251074.5" 0 0 0 0 0 0
"ENST00000251076.9" 7 10 3 2 1 0.5
"ENST00000251081.8" 0 0 2 0 1.5 1.5
"ENST00000251089.8" 5 8 9 20 9 3
"ENST00000251091.9" 0 0 3.39283 0.67236 5.95492 0
"ENST00000251108.10" 10 12 15 13 3 15
"ENST00000251127.11" 0 4 2 2 4 0
"ENST00000251143.9" 4 4.5 3 4.5 9 7.5
"ENST00000251166.9" 2.66667 1.5 0 4 1.5 1
"ENST00000251170.12" 1 0 2 4 2 0
"ENST00000251195.9" 0 0 1 0 0 1.88889
"ENST00000251241.9" 10 7 2 9 9 2
"ENST00000251250.7" 13.84892 3.71156 5.66418 6 0 24.5
"ENST00000251268.11" 25 11.20267 0 0 8.74397 6.39646
"ENST00000251287.3" 5 0 0 1 3 3
"ENST00000251289.9" 10 0 6.63158 0 0 0
"ENST00000251296.4" 11.80756 0 7 7.71113 1 9
"ENST00000251303.11" 3 11.84615 7.87194 7 2.66667 5
"ENST00000251334.7" 2.33333 11.74706 1 2 0 2
"ENST00000251343.9" 12 0 16 7 2.5 0
"ENST00000251363.10" 5 8 3.6 9.89872 1 10
"ENST00000251376.7" 1 4 2 0 2 4
"ENST00000251412.8" 32 11 18 21 13 11
"ENST00000251413.8" 33.2019 49.31668 52.61296 74.32641 40.40844 49.98583
"ENST00000251453.8" 2683.55942 1515.93991 1851.42634 57.18051 51.89642 43.10839
"ENST00000251472.9" 3 2 0 2 1 4
"ENST00000251473.9" 6 6 9.14286 4 0.5 9
"ENST00000251496.7" 1 4 0 1 1 0
"ENST00000251507.8" 1.35805 0 4.08976 2.28196 3.00878 14.90483
"ENST00000251527.10" 11.19071 6.52494 4.13633 15.45183 11.28366 8.78141
"ENST00000251546.8" 1.78941 0 0 0 0 0.5557
"ENST00000251547.10" 0 31.8482 16.33744 30 34.87114 23.55544
"ENST00000251582.12" 9.73069 10.57667 11.18937 9.49081 24.86154 8.40506
"ENST00000251588.7" 0 0 1.84353 0 0 1.81499
"ENST00000251595.11" 396 221 338 164 313 185
"ENST00000251607.11" 0 0 1 1.85562 0 0
"ENST00000251630.11" 3 0 2.52733 3.47043 0.02949 1.59121
"ENST00000251636.10" 15.42857 49 28.09756 24.42105 42.05263 34.4
"ENST00000251642.8" 0 1 6 4 0 11
"ENST00000251645.3" 10 4 3 11 7 9
"ENST00000251654.9" 6.56972 8.03482 32.24423 21.70049 9.3381 5.90135
"ENST00000251691.5" 24 2 24 10 8 31
"ENST00000251722.10" 2 13.5 3 4.5 9.5 5
"ENST00000251775.9" 21 5 15 5 5 12
"ENST00000251809.4" 0 0 1 1 3 4
"ENST00000251810.8" 8 10 9 4 12 16
"ENST00000251822.7" 8.16667 0 10 14.1 0 0
"ENST00000251849.9" 8.43747 5.18052 3.04815 1.79056 6.56328 19.1156
"ENST00000251871.9" 6 1 4 4 4 0.5
"ENST00000251900.9" 0 2 2 0 0 3
"ENST00000251968.4" 34 58.88889 32.64 44.64706 44 83.80282
"ENST00000251973.10" 1.01904 0 0 0 0 1
"ENST00000251993.11" 1.4186 0 0 0 4 0
"ENST00000252011.8" 1.79973 0 3.5 1.66667 0 0
"ENST00000252015.3" 3 8.8 12.66667 11.42857 12 18.64286
"ENST00000252032.10" 11 32 44 28 16 23
"ENST00000252034.12" 36.17263 48.31507 79.01382 17.05882 0 9.0613
"ENST00000252050.9" 0 0 3.5 4 0 5
"ENST00000252085.4" 1 8 11 5 7 4
"ENST00000252087.3" 1 0 1 15 13 5
"ENST00000252100.6" 0 1.4 0 0 0 2
"ENST00000252102.9" 52.5 61.20634 36.19418 24.68865 16.9697 15.10632
"ENST00000252108.8" 6.5 9.66667 57 20 18 17.5
"ENST00000252115.10" 4.33333 0 0 0 0 4.66667
"ENST00000252136.12" 5 7.20437 2.09026 0.03588 1 9.25322
"ENST00000252137.11" 7 6 5 10 5 5
"ENST00000252207.10" 3 0.5 1 1.47976 3 0
"ENST00000252211.7" 1.5 0.5 5 1 2 2
"ENST00000252229.7" 0 0 2 0 3 1
"ENST00000252242.9" 6 2 5 10 3 5
"ENST00000252268.8" 2.06531 4.27193 9.82493 2.68454 2.89635 6.5007
"ENST00000252288.8" 43.52773 30.05582 39.82551 111.61214 54.5012 126.2864
"ENST00000252321.5" 1 2 4 5 3 4
"ENST00000252338.5" 1 5 2 5 3 3
"ENST00000252444.10" 0 0 0 0 0 4.40931
"ENST00000252445.8" 68.35294 42.52381 28.08696 101.10294 107.41026 99.13235
"ENST00000252456.7" 107 65.23684 79.78378 69 42 41.61905
"ENST00000252458.6" 0 0 0 0 0 0
"ENST00000252483.10" 6 3.63158 1.23077 23.72727 24.63158 9.81818
"ENST00000252485.8" 24 19.36842 14.76923 5.27273 1.36842 8.18182
"ENST00000252486.9" 78 140 115 94 112 104
"ENST00000252487.9" 4.20748 0 0 0 0 1.5
"ENST00000252490.7" 0 0 0 0 0 0
"ENST00000252506.11" 12 59 30 43 26 26
"ENST00000252512.14" 14 6 5 20 15 24
"ENST00000252530.10" 6 5.90644 0 15.61899 2 1.96357
"ENST00000252542.9" 15 17 22 34 15 18
"ENST00000252575.11" 4 16 19 15 19 29
"ENST00000252590.9" 3 14 16 6 13 10
"ENST00000252593.7" 46 71 41 77 41 70
"ENST00000252594.10" 1.66762 11.36839 3.09233 1.32306 0 4.37172
"ENST00000252595.12" 8.33333 1 3.375 7 6.66667 4.36364
"ENST00000252597.8" 1 1 0 0 5 0
"ENST00000252599.9" 22.22703 51.39786 32.72122 0 8.27777 10.30412
"ENST00000252602.2" 121.46075 97 134.78217 64.72613 57.80878 88
"ENST00000252603.7" 31 42 22 27 16 39
"ENST00000252622.15" 0 0 0 0 0 0
"ENST00000252674.9" 29 8 24 4 8 14
"ENST00000252699.7" 76.97951 204.96071 187.07109 222.64288 335.61884 153.28913
"ENST00000252711.7" 28.20995 45.75705 13.28903 34.36226 25.72395 20.88088
"ENST00000252713.9" 0.45636 0 0.94165 1.57432 1.60013 1.03608
"ENST00000252744.6" 13 7 5 17 9 19
"ENST00000252799.3" 1 13 7 5 6 2
"ENST00000252804.9" 67 27.83887 21 33.48985 43 25.16519
"ENST00000252809.3" 33 31 40 10 50 21
"ENST00000252816.10" 0 0 0 0 0 0
"ENST00000252818.5" 70 46 49 62 15 21
"ENST00000252825.9" 83 24.47059 52 56 51 69.55102
"ENST00000252826.10" 19.5 38.16015 36.8 11 7.5 17
"ENST00000252840.11" 0 4 0.5 5 4 1
"ENST00000252854.8" 1.53251 15.64632 3.68201 3.57044 9.12723 5.31809
"ENST00000252891.8" 8 15 14 6 20 5
"ENST00000252934.10" 33 56 37 53 59 50.35
"ENST00000252936.8" 4.12633 2.26672 2.58797 1.95195 11.47262 0
"ENST00000252939.9" 10 29 14 8 16 43
"ENST00000252945.8" 71.27293 124.80086 149.58653 35.8844 41.85189 83.13129
"ENST00000252979.6" 0 0 1 1.96979 5.90314 1.61368
"ENST00000252992.8" 0.5 0.5 7 6 1 6
"ENST00000252996.9" 0 2 1 4 8 1
"ENST00000252999.7" 7 23 2 8 4 6
"ENST00000253003.7" 15.43168 4.56557 14.22086 6.43501 0.01999 1.65247
"ENST00000253023.8" 33 16 19 16 15 22
"ENST00000253024.10" 21.26667 52.8 17 12.22222 4 2.9
"ENST00000253031.6" 4 8.1 4.5 3.30435 4.47368 4.43478
"ENST00000253039.9" 176 146 119 236 135 151
"ENST00000253047.7" 46 31 42 42 34 71
"ENST00000253048.10" 9 12 2 8.8 7 4
"ENST00000253054.12" 0 0 1 2.24395 0 0
"ENST00000253055.8" 1 7 3 5 1 6
"ENST00000253063.4" 40 16 17 30 25 14
"ENST00000253083.9" 3 3 7 4 10 2
"ENST00000253099.11" 0 0 2.13329 0 0 3.81577
"ENST00000253107.12" 5 26 21 11 5 11
"ENST00000253108.9" 184.9945 143 75.94937 88 174.97726 104
"ENST00000253109.5" 0 1 1 0 0 1
"ENST00000253110.16" 0 1.51805 1.80139 2.56736 8.11159 1.66667
"ENST00000253115.7" 2 4 8 7 1 4
"ENST00000253122.10" 15 6 13 14 48 6
"ENST00000253144.13" 7 1 0 6 1 2
"ENST00000253188.8" 0 0 0 0 11 3
"ENST00000253193.9" 4 3 8 5 14 10
"ENST00000253233.6" 28.05894 13 16.06883 58.58079 26.88692 40.74074
"ENST00000253237.10" 3 7 14 26 9 14
"ENST00000253247.9" 3.75 11 13 8 25 8
"ENST00000253251.12" 0 0 0 4.1144 0 2.02406
"ENST00000253270.13" 47.59726 64.50895 48.96142 26.45 28.16667 12.66727
"ENST00000253320.8" 0 0 0 2 0 0
"ENST00000253329.3" 16 18 15 17 31 21
"ENST00000253363.11" 9.75682 16.78418 16.12353 19.4834 20.05029 11.56712
"ENST00000253382.5" 8.66667 11.2812 11.2 9.16667 6.5 9.58083
"ENST00000253401.10" 32.72017 43 29.44739 15 34 7
"ENST00000253407.4" 0 0 3 0 0 0
"ENST00000253408.11" 51.43116 38.68181 35.06944 37.61835 31.31325 41.46883
"ENST00000253410.3" 3 8 18 16 38 9
"ENST00000253413.10" 161.25714 145.86923 114 104.51613 184.73469 76.49206
"ENST00000253452.8" 1122.14647 838.83422 1263.44644 827.11784 1135.05563 779.55454
"ENST00000253457.8" 24 17 8.57143 41.40741 6.75 2
"ENST00000253458.12" 5 5.5 7.5 7 27 7
"ENST00000253461.8" 7 3.54857 3 0 0 3
"ENST00000253462.8" 0 7 11 6 11 13
"ENST00000253506.9" 0 6 0 1.71307 0 0
"ENST00000253577.9" 4 5.5 8.5 4 3 2
"ENST00000253669.10" 0 10 2.66667 0 0 0.5
"ENST00000253692.11" 16.66667 12.85714 19.03448 54.78261 45.9 53
"ENST00000253693.7" 8 15.86864 14 7.41475 10.59036 2
"ENST00000253699.7" 11.91621 19.90446 21 12 19 17
"ENST00000253727.10" 40 39 24 15 21.6 21
"ENST00000253754.8" 12 16 10 12 7 16
"ENST00000253778.13" 26 9 13 13 9 9
"ENST00000253788.12" 2158.96026 2204.60078 1939.51025 6.84444 2.36144 8.57034
"ENST00000253794.7" 47 60 56 70 74 51
"ENST00000253796.10" 10.83333 8 12.46667 33.75 19 15
"ENST00000253812.8" 3 2 0 2 0 2
"ENST00000253814.6" 50.83564 52.53129 77 66.88866 65.84381 41.39763
"ENST00000253861.5" 15 16 12 8 5 7
"ENST00000253925.12" 0 0 0 0 0 0
"ENST00000253928.14" 3.64473 0 2.26569 0 0.58199 0
"ENST00000253934.9" 0 0 0 0 0 0
"ENST00000254029.8" 2 1 3 3 4 11
"ENST00000254035.9" 0 22.44878 70.89056 115.508 102.34951 77.01689
"ENST00000254037.6" 8.25209 14.15901 3.4719 7.14352 9.09342 10.62989
"ENST00000254066.10" 7.0938 4 3 0 2 6
"ENST00000254079.9" 141.71006 273.20388 202.36702 92.13846 110.8757 91.08642
"ENST00000254090.9" 4.88889 8 3.25 2 1 7.85714
"ENST00000254101.4" 12 7 15 12 30 5
"ENST00000254108.12" 25.306 19.70576 17.96331 20.42299 9.45532 2.95915
"ENST00000254166.4" 0 0 0 0 1 0
"ENST00000254190.4" 25 6 3 6 6 17
"ENST00000254193.11" 44 54.88129 51.74431 48 41.86065 80.35462
"ENST00000254227.4" 7 16 10 7 7 4
"ENST00000254250.7" 16 10 5 9 5.6 16.88889
"ENST00000254260.8" 1 0.5 0.5 4 1 3
"ENST00000254286.9" 60.24879 59.74138 96 63.59322 38 52.5
"ENST00000254299.8" 0.5 1 0 0.5 0.5 1
"ENST00000254301.14" 247.66202 221.28879 140.30312 535.78019 531.93214 359.5879
"ENST00000254322.3" 47.08444 0 26.67305 22.50757 23.28046 8.61715
"ENST00000254325.9" 4 0 0 8 0 8
"ENST00000254337.11" 4 1 2 5 4 3
"ENST00000254351.9" 11 20 13 22.50949 22.5541 7.49669
"ENST00000254436.8" 3 4 3 12 3 10
"ENST00000254442.8" 4 4 1 7 0 4
"ENST00000254480.10" 15 21 28 30 20.44444 34
"ENST00000254488.7" 0 0 1 4 0 2
"ENST00000254508.7" 0 3 0 6 6 1.16517
"ENST00000254521.8" 13.68421 9.75 14.76923 4.8 11 4.66667
"ENST00000254528.4" 7 36 7 5 4 4
"ENST00000254579.11" 0 7 5.83333 3 3 6
"ENST00000254584.6" 0 0 0 0 0 0
"ENST00000254605.11" 21 4.79921 5.83333 3.48558 11 7.49453
"ENST00000254616.11" 28 19 38 35 53 18
"ENST00000254624.10" 49 10 74 2.5 12.5 16
"ENST00000254630.12" 12 17 36 59 43 47
"ENST00000254644.12" 3.00914 0 1 1 0 0
"ENST00000254653.9" 6.66667 6.66667 13.81818 0 6.75 2.25
"ENST00000254654.8" 17 18.62259 12.44444 9 9 30.8511
"ENST00000254657.8" 5.5 1 2 9 2 2
"ENST00000254661.5" 48 31 50 36 44 55
"ENST00000254663.12" 0.01096 0 0 0.75241 3.03917 0.88209
"ENST00000254667.8" 2 13 2 6.3894 3 2
"ENST00000254691.10" 1 0 1 6 1 3
"ENST00000254695.13" 16 0 8 10 6.5 2
"ENST00000254718.9" 30.7427 9.68002 13.11031 9.77778 14.76923 24.87744
"ENST00000254719.10" 19 23 5 12 4 9
"ENST00000254722.9" 195 134.74881 118.72965 205 95.81917 258
"ENST00000254730.11" 4 7 13 2 2 1
"ENST00000254742.6" 1.33333 0 1.33333 0 0 0
"ENST00000254759.8" 11 7 25 14 20 19
"ENST00000254765.4" 15.80898 16.34518 16.58723 14.06148 20.96552 16
"ENST00000254770.3" 4 15 6 4 6 1
"ENST00000254799.11" 32.52953 28.14625 41.64591 40 30.78011 11.94006
"ENST00000254801.9" 16 21 22 16 9 17
"ENST00000254803.4" 14 11 20 11 17 11
"ENST00000254806.8" 58.79459 34.01542 8.12851 22.50665 23.89334 36.37051
"ENST00000254810.8" 301.49338 468.80082 652.86866 813.58343 740.93483 461.97048
"ENST00000254816.6" 0 8 1.5 16 2.75 0
"ENST00000254821.10" 45.80736 15.15108 26.22857 22.81398 24.87852 22.54545
"ENST00000254846.9" 6.65704 9.30216 1 7 14.71856 10
"ENST00000254854.5" 0 0 5 0 0 0
"ENST00000254868.8" 0 0 3 3 1 1
"ENST00000254878.8" 99 131 135 140 101 121
"ENST00000254898.7" 3 3 9 2 7 1
"ENST00000254901.9" 3.2 5.5 6.36364 4.4 11 22.94118
"ENST00000254908.11" 6 15 9 15 2.50083 8
"ENST00000254928.10" 28 31 46.91489 22 25.66667 31
"ENST00000254940.10" 2.85495 0 6.0377 16.89618 7.07724 10.56796
"ENST00000254942.8" 8 4 25 8 10 13
"ENST00000254950.13" 12.68756 33.53411 49.67926 20.12234 28.34523 49.88949
"ENST00000254958.10" 12 13 21 9 3 3
"ENST00000254963.7" 3 0 3 2 5 3
"ENST00000254976.7" 197.07088 231.139 261.42522 434.11424 464.94604 357.83078
"ENST00000254977.7" 5 13 2.66667 5.33333 0 0
"ENST00000254998.3" 13 10 13 12 16 43
"ENST00000255006.12" 15.70157 19.44689 36.33009 17.90631 0 11.5
"ENST00000255039.6" 1 0 1 1 11 3
"ENST00000255078.8" 0 4 2 0 3.5 0
"ENST00000255082.8" 6 1 3 0 1 1
"ENST00000255108.8" 6 17 2 8 7 12.6
"ENST00000255152.3" 2 1 1 2 0 0
"ENST00000255174.3" 35 41.6875 26 17 75 67
"ENST00000255175.5" 3.90992 0 1.53839 0 1.21411 0
"ENST00000255183.8" 2 0 1 0 1 2
"ENST00000255189.8" 4 3 1 0 4 2
"ENST00000255192.8" 26 15 28 27 38 45
"ENST00000255194.11" 0 0 0 5.41768 0 1.4576
"ENST00000255198.3" 13 1 5 9 33 9
"ENST00000255224.8" 19 14 17 26 13 20
"ENST00000255304.9" 1 10 1.5 16 6 3
"ENST00000255305.11" 13 9 14 8 9 6
"ENST00000255389.10" 0 2.59091 2.23529 10.46154 6.85714 0
"ENST00000255390.10" 11 28 26 14 13 14
"ENST00000255409.8" 28 31 46 31 49 14
"ENST00000255416.9" 4 5 3 0 0 6
"ENST00000255476.3" 2 1 2 8 3 3
"ENST00000255499.3" 10 5 7 21 9 3
"ENST00000255559.8" 0 0 0 0 0 0
"ENST00000255608.9" 7.56502 8.03868 0 0 5 6.10737
"ENST00000255613.8" 0 0 2 0 1 0
"ENST00000255616.8" 0 3 0 3 0 0
"ENST00000255622.10" 1.5 3 3.5 9.99212 3.5 7.56859
"ENST00000255631.9" 8.69483 3.90587 5.94076 9.41615 5.58428 2.58219
"ENST00000255641.13" 12 9 5 21 10 7
"ENST00000255681.7" 3 16 8 15 12 9
"ENST00000255688.8" 40 51 46 49 28 28
"ENST00000255759.11" 44.87805 22 29.96667 19.83333 10 25
"ENST00000255764.4" 63 91 66 51.94352 31 68
"ENST00000255784.6" 9 0 2 2 3 15
"ENST00000255882.11" 61 21.87352 25.91851 59.96651 38.8971 44
"ENST00000255945.4" 25 14 19.41176 9 7 22.95652
"ENST00000255977.7" 32.26285 13.70029 22.66252 8.33696 20.94838 43.05174
"ENST00000256001.13" 2.5 0 0.5 4 2 1.5
"ENST00000256010.7" 0 3 0 1 2 0
"ENST00000256015.5" 51.33333 32.64706 40.61111 26.47826 33 51.76744
"ENST00000256062.9" 0 7 0 5 2.66667 8.5
"ENST00000256078.10" 3.2 0 0 9 0 0
"ENST00000256079.9" 10 2 20 6 9 20
"ENST00000256103.3" 10 10 10 16 24 24
"ENST00000256104.5" 102 133 203 79 73 71.88195
"ENST00000256108.10" 17 11 6 10 21 7
"ENST00000256117.9" 1 7 0 0 0 2
"ENST00000256151.8" 52.12727 15 23 13 25.94595 22.93103
"ENST00000256178.8" 15 1 7 12 5 9
"ENST00000256194.8" 8.69841 8.97546 11.09509 0.72811 2.93164 11.16652
"ENST00000256196.9" 11.5 19 2.33333 42.35294 15.07692 8.33333
"ENST00000256255.11" 38.90214 24.25826 11.11261 37.97758 40.09309 66.14068
"ENST00000256257.2" 3 0 7 3 5 1
"ENST00000256261.9" 37 44 18 27 12 29
"ENST00000256319.7" 49 50 37 36 25 67
"ENST00000256324.15" 11.73925 5.57302 8.60829 7.78301 10.66667 19.87119
"ENST00000256366.6" 28 5 29 21 5 33
"ENST00000256367.3" 4 4 16 8 9 9
"ENST00000256379.10" 0 16.42857 18.94737 4 9.33333 2.6
"ENST00000256383.11" 87 84 53 83 42 35
"ENST00000256398.13" 10 8 3 3 13 15
"ENST00000256404.8" 55 30 42 68 13 39
"ENST00000256413.8" 21.39649 17.92077 12.77493 2.52926 7.40662 16
"ENST00000256425.6" 7.5 1.5 9.5 3 0 3.5
"ENST00000256429.8" 27 18 7 18 18 12
"ENST00000256433.6" 55 105 124 67 77 120
"ENST00000256441.5" 202.03448 165.68182 171.79592 56.77336 106.59091 108.46154
"ENST00000256442.10" 20 16 15 8 15 6
"ENST00000256443.8" 12 8 30 21 27 27
"ENST00000256458.5" 6 5 0 0 6 3
"ENST00000256460.8" 8 22 1 20 35 5
"ENST00000256474.3" 12.8 12 22 24 52.72727 39.2
"ENST00000256495.4" 52.7551 22 48.79986 68.82353 52 71.46667
"ENST00000256496.8" 36 26.92636 26 27 52 34
"ENST00000256497.9" 29 37 17 20 10 21
"ENST00000256509.7" 7 6 6 3.5 1 0
"ENST00000256538.9" 10 12 6 5 11 2
"ENST00000256544.8" 10 18 18 5 14 10
"ENST00000256545.9" 239 249 89 86 86 204
"ENST00000256578.8" 11.40066 11 21 12.30683 9.5493 4.67843
"ENST00000256593.8" 20 7 5 15 5 8
"ENST00000256594.7" 107.16567 63 32 67.01905 65.12751 62.20479
"ENST00000256637.8" 60 17.33333 24.80002 0 54.33333 65.14544
"ENST00000256644.8" 186.8075 226.46026 161.5429 343.25076 236.86028 310.46416
"ENST00000256646.7" 38 48 49 57 25 17
"ENST00000256649.9" 1 2 2 2 1 0
"ENST00000256658.8" 0 3.71912 0 1.83826 0 0
"ENST00000256680.10" 2.14424 0 3.32246 8.03493 1.09797 4
"ENST00000256682.9" 46 65.89046 87.96304 63.93666 105.89857 66.91176
"ENST00000256686.10" 9.05882 2.375 2.36364 6.9 2.3 6.5625
"ENST00000256689.10" 149.44186 241 191.86364 143 201 186.98413
"ENST00000256707.8" 9.99658 21.85773 30.57685 17 21.04563 7.17686
"ENST00000256720.6" 0 3.99511 17.33966 0 6.14807 0
"ENST00000256722.10" 4 0 2 0 1 0
"ENST00000256733.9" 1158.49161 849.59759 1519.36316 816.82669 552.53777 174.16265
"ENST00000256759.8" 11.69231 21.46667 17.76923 0 2.25 0
"ENST00000256854.10" 383 243.93478 351 244 396 399
"ENST00000256857.7" 0 0 1 0 2 0
"ENST00000256858.10" 0 0 2.34807 0 0 2.5
"ENST00000256897.9" 36.78423 40 18.18338 56.36735 28.39269 33.89808
"ENST00000256925.12" 9 1 7 3 5 9
"ENST00000256951.10" 81 105 63 89 69 102
"ENST00000256953.6" 3 3 0 1 7 1
"ENST00000256969.7" 6 0 2.05891 3.17973 0 0
"ENST00000256996.9" 12 14.43162 12.52267 22.73684 17 20.83153
"ENST00000256997.9" 3 3.33333 3.66667 12 2.82443 17.66667
"ENST00000256999.7" 0 0 1 1 3 0
"ENST00000257013.9" 66 103.99604 159 326 107.99253 118.96639
"ENST00000257017.5" 3 12 4 4 17 13
"ENST00000257075.9" 9.37684 9.65347 11.53098 0 12.93362 0
"ENST00000257100.7" 0 0 0 0 0 1
"ENST00000257118.5" 3.01631 4.14724 3.35471 0 0 4.41153
"ENST00000257177.9" 6 16.95236 6.87122 3 3.96803 4.67715
"ENST00000257181.10" 17 13 12 17 17 17
"ENST00000257189.5" 1 3 1 0 0 2
"ENST00000257190.9" 0 0 0 1 1.36364 0
"ENST00000257209.8" 0 3.6 0 1.57143 2.6 5.25
"ENST00000257215.10" 7 0 1 2 0 0
"ENST00000257245.9" 119.98347 177.97253 88 105.98131 64 84.97674
"ENST00000257247.11" 8.05714 13.13399 17.20359 169.72073 175.44796 161.27623
"ENST00000257261.10" 0 7.2 0 3.42857 0 12.57143
"ENST00000257262.12" 304.69524 289.29985 283.33901 206.80839 277.64436 258.22314
"ENST00000257287.5" 0 6 6 7 3 0
"ENST00000257290.10" 138 200.79042 94 120 168.46575 134.46296
"ENST00000257336.6" 6 14 6 8 1.5 6
"ENST00000257347.9" 30 8 34 20.8969 23 10
"ENST00000257359.7" 11 2 0 2 2 4
"ENST00000257408.5" 4 0 2 4 7 0
"ENST00000257430.9" 4.5 13 3 11.5 7 8
"ENST00000257435.12" 9.53165 13.48506 1.19178 33.85625 20.52328 18.07901
"ENST00000257497.11" 167.31358 156.25019 222.09213 196.18073 284.36627 192.50795
"ENST00000257527.9" 24 20 22 19 21 4
"ENST00000257536.13" 0 0 2 1 0 1
"ENST00000257548.10" 8 2 0 1 6 11
"ENST00000257549.9" 12 23 9 13 20 19
"ENST00000257552.7" 1 0 3 0 0 1
"ENST00000257566.7" 0 12.5 0 18.75 18.6 18.4
"ENST00000257570.10" 0 0 0 1 0 0
"ENST00000257575.9" 6 2 10 13 6 15
"ENST00000257600.3" 1.23038 3 3.22938 1 1 1
"ENST00000257604.9" 0 1 0 5.5 2 4.2
"ENST00000257626.12" 1 4 0 0 0 2
"ENST00000257663.4" 50 32 40 49 42 43
"ENST00000257694.13" 17.13353 19.5436 37 22.70593 21 22.21528
"ENST00000257696.5" 36 47.97917 15 36 36 18.85714
"ENST00000257700.7" 3 9 27 7 22 15
"ENST00000257749.9" 1 2 1 1 1 1
"ENST00000257765.10" 1 8 3.6 1.5 1 3
"ENST00000257770.8" 44.55454 50.4 43.83066 54.13512 46.25701 32.06509
"ENST00000257776.5" 1 2 4 4 1 6
"ENST00000257787.6" 14 11 16 5 21 15
"ENST00000257789.4" 0 10.5 7.5 1 0 5
